P1,P2,similarity
0.38696121302424796 0.4744291675440242 0.21996916744538067 0.342784627914411 0.29376073038296996 0.1826707960347328,0.5806252858070778 0.7347857669461373 0.6678477926275477 0.7663280744700486 0.7673735526221555 0.771808330085702,0.5803438341190522
0.38696121302424796 0.4744291675440242 0.21996916744538067 0.342784627914411 0.29376073038296996 0.1826707960347328,0.7113753299404871 0.6627765361327165 0.7579019931647096 0.7521649843722478 0.7873694504981056 0.6158182784806131,0.5858845648309194
0.38696121302424796 0.4744291675440242 0.21996916744538067 0.342784627914411 0.29376073038296996 0.1826707960347328,0.7642926409681183 0.8440270741796826 0.6882192995897838 0.7230560883056613 0.8373615851376655 0.7585933775769553,0.5399212208463171
0.38696121302424796 0.4744291675440242 0.21996916744538067 0.342784627914411 0.29376073038296996 0.1826707960347328,0.6413581571788821 0.5975735079914523 0.8188283656324522 0.8968080886545187 0.5026015749871032 0.8298420469870058,0.5513164079745331
0.38696121302424796 0.4744291675440242 0.21996916744538067 0.342784627914411 0.29376073038296996 0.1826707960347328,0.705438559694481 0.6003020660008507 0.6968086154090539 0.7650598860689638 0.7914153886571531 0.7620441878630643,0.5706016329497575
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.45885473875673854 0.31466113180571553 0.6551257319679826 0.3840872693044814 0.3504988509867713 0.49347783934166706,0.7816080659409075
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.620284169705623 0.37340446940888417 0.5170073922841394 0.5208117590049893 0.5148541454360194 0.5910288945817125,0.7443597757439041
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.48711742887330045 0.39689733759711054 0.6068840894721846 0.34258967808930535 0.6659834566533371 0.3872674791618755,0.7675299776462674
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.5878209841877736 0.32003971362219835 0.3903859481435518 0.27936483768636433 0.4352992583769543 0.44660702945803843,0.8414566247243905
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.5777160986531072 0.6477734631455745 0.285889710135835 0.3890930806325327 0.5795941830190641 0.6214904651430716,0.7548877444771473
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.5103120717233904 0.40254215719912656 0.5257550669916309 0.41962786829102866 0.3885862205653532 0.521022865585776,0.8059611192024637
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.40992620874364594 0.548390054099429 0.5099394652480556 0.6518308348644064 0.35453250640204426 0.3332436069925909,0.7965786188500892
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.5672625425710067 0.5380570205036228 0.4882671334877348 0.4609089285918121 0.5278062647170696 0.6564149256342637,0.7415855823208529
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.8644910140572943 0.9101226580946221 0.7304567495572318 0.6581474956033119 0.7748633982848605 0.7140049350073409,0.5353949439422524
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.8251770326242014 0.6566649324795327 0.6505778121066661 0.7509663029148322 0.7267847449849116 0.7647545295624856,0.5680718392374616
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.6112111810126053 0.7289497811067506 0.7603631005738926 0.7443968321895202 0.7203493982470462 0.7422614657727925,0.5730710975852126
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.8104962031526757 0.7145955748399714 0.5754844026653763 0.6690582232872154 0.7741850910625041 0.7768840987503707,0.5776462869534567
0.44004426918410694 0.451545183570935 0.26732184109630486 0.2649572579083335 0.27080939610587784 0.18340540075747536,0.7428592899853587 0.7306237432519908 0.826319010802002 0.7922774449111742 0.6937979473383482 0.8211326386864428,0.5264070772054582
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.34920829516243923 0.5227269978975029 0.5330656889401368 0.4566790289759978 0.45648232918763876 0.4948393345908113,0.7378943551698142
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.4544076723964397 0.4449791269379687 0.3854990551627636 0.4646553397021713 0.603851112801738 0.5405884695107582,0.7137514347947016
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.5631061622080656 0.2988955350777919 0.5388005696081989 0.5942765734483678 0.6645549609015716 0.3962519108462434,0.6828543569891098
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.5249438396689821 0.5809222844017701 0.45773072895876804 0.6103096402712732 0.37392824289980375 0.6635259795222159,0.64383772829291
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.3138777258431509 0.5625207614868973 0.4530611741997067 0.6664020867614237 0.4613479198272281 0.5324847388141631,0.6960159946705418
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.4832786117116781 0.5512509682345672 0.49370295363707284 0.3688751885445823 0.5437550191094381 0.451153947178858,0.7185021565678784
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.9717214924811877 0.7314693827483892 0.8346666341357739 0.7377112545170392 0.9065760519012663 0.8878522898756247,0.3551913732881614
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.7280058750045759 0.7394681104435804 0.6585029617315301 0.7206207218184668 0.6181720165428327 0.7774172139163862,0.49282056061743484
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.7034371115769122 0.7927447945101922 0.8345837887338434 0.8469968072587778 0.7688952357588025 0.6629976444858101,0.4444636368645777
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.8301170403245184 0.7596693766378065 0.7872261482471781 0.5944807368345576 0.7412263773127438 0.9457359399386265,0.4162318684203158
0.09624086289389996 0.20894324949195953 0.2993134502237827 0.2428247108414382 0.30251188489634556 0.14034987698431112,0.6261542701201275 0.9211279421939992 0.6736317297344979 0.5717979924896184 0.5774910588732166 0.7733735058308814,0.4978902326365734
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.42855746319521676 0.5676415609955665 0.4293704600219959 0.6794920404805216 0.42785179323128025 0.5698515523041654,0.7256877095806689
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.5941029245308821 0.5400045814434812 0.42969894854445034 0.5626136113751256 0.5703946393831694 0.3991745722578162,0.7296809283073102
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.5912671618969582 0.6911244181132081 0.31278152654080854 0.6880891388351306 0.4769381566641518 0.39325021588834197,0.6943128492189826
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.6139576841646532 0.7115573409327406 0.7755366947005743 0.6779500191362875 0.8025969862328362 0.7258133073633121,0.5363882818059778
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.6630292124616534 0.8247969851884434 0.7446358004900417 0.676228527918265 0.816248293454112 0.7072243962211092,0.5143633291720177
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.6355645241964534 0.8243667226341818 0.7123898399680907 0.8078281203573917 0.7376749803566596 0.784597834038016,0.5039953278068897
0.24853894337603477 0.2415978970913716 0.2881797337964388 0.28345722270273627 0.2372476522788719 0.25415562076869797,0.672430432270168 0.7150563038919459 0.6223142713539378 0.7597265189863902 0.7377125463430122 0.7176119732417965,0.5513757901582859
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.5271133298236416 0.5582183870561581 0.5554589770657344 0.6205566726116635 0.5443920869387153 0.5876320664517042,0.6480211427618188
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.6524764464737396 0.6027853363630962 0.5380261893980149 0.3591405225940171 0.24278698459168174 0.4873797438688402,0.6788352752989198
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.45576537311518384 0.5380221638602956 0.533168666112762 0.7134361570900905 0.592286187760295 0.5954975383749204,0.6419174535966631
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.5141577895955343 0.5964649487224887 0.5487077651444737 0.3263055405425062 0.4610303922246321 0.24869506468913327,0.7249571129895146
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.5079817895944277 0.5231624146788296 0.5826678187055605 0.48894602920391955 0.32831554883473374 0.533499076288204,0.7055112287760524
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.7436350169781115 0.8820958388095833 0.7081667581237474 0.7650924295153263 0.6519454023934581 0.543565866915971,0.48945793337948107
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.8011838711594551 0.7005588934535101 0.6530934740293584 0.9648003120802472 0.7551543800726344 0.832848083903258,0.4191751126627607
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.856160071999466 0.5581329017437862 0.8045089363820129 0.7024254521071781 0.7991243367069482 0.7137992583570812,0.45673944248220616
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.7289833050379687 0.7387593282219443 0.6244651998369279 0.8495297962713744 0.5890030742053345 0.7860847572352059,0.48663706002693624
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.6616745209773902 0.7126823787640957 0.779926291020601 0.8350360817861471 0.9064042355043798 0.8347764359061206,0.4267723997706756
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.5309907170159743 0.8582931451988135 0.8094043180247178 0.6286721571097237 0.8114417452492629 0.8107780910390568,0.47412039568702585
0.03709215364628757 0.28812360964869105 0.2800908010556162 0.2647921577670507 0.2265289875709121 0.23150037529001982,0.7001870536046765 0.7535863584127749 0.8923991116820047 0.6582609890200858 0.7098680359819398 0.6662506990423954,0.482197900578917
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.6440160042299334 0.4102794019942827 0.4649126850720897 0.5805676718712904 0.3386789952248632 0.5356994156199048,0.7149661338293869
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.3612080047836365 0.49995346568266663 0.6279971023316038 0.3433070870287601 0.5733339693640366 0.5020155204675054,0.6897212147436774
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.5753723702389429 0.3986723081316964 0.2963195029957497 0.18344455403622134 0.5698016377221329 0.45037054290769835,0.7115560039946054
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.4421110585938973 0.5371520721494684 0.6180816697055779 0.4462860244165806 0.3337879170386762 0.31607256302753317,0.7500534242610444
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.7745122204656043 0.784248202379738 0.6204092314688954 0.7955717423267111 0.8353505509789947 0.6767441277943388,0.47358930685234907
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.6716521365342547 0.7228521453115064 0.6877744529581973 0.9525522739514698 0.7718079360750628 0.7332808643108337,0.47296499883898335
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.6379265660863161 0.6107220358106097 0.711234260351149 0.7984970411244837 0.7000479645513186 0.8722650187535684,0.49547530895078407
0.22996898063867546 0.17906947821637054 0.24306582026764703 0.44735284698132166 0.18003316510821316 0.12285302508293078,0.9576557489343319 0.789182089471978 0.6501735150283232 0.7390831838769706 0.8038997877237277 0.8328919981645022,0.4160517143512429
0.1743322482929746 0.2340575469436251 0.34031375947882747 0.20293549136492103 0.3920446088275364 0.18580723656325004,0.5265979234365901 0.3362383660540338 0.510671045734606 0.41370008474725384 0.45300704257956975 0.4296835327587818,0.7874098580768083
0.1743322482929746 0.2340575469436251 0.34031375947882747 0.20293549136492103 0.3920446088275364 0.18580723656325004,0.5651885643842266 0.5250392679604781 0.5710057278992314 0.548578661307792 0.5477095321523076 0.5044406009087634,0.7011450194927203
0.1743322482929746 0.2340575469436251 0.34031375947882747 0.20293549136492103 0.3920446088275364 0.18580723656325004,0.6734268466247496 0.5287260430451042 0.379844044326699 0.5052796143470576 0.4712378907908598 0.44346106935051455,0.7108758553093081
0.1743322482929746 0.2340575469436251 0.34031375947882747 0.20293549136492103 0.3920446088275364 0.18580723656325004,0.489037299639869 0.2717727150195893 0.6940574961568056 0.47813902305262324 0.5380066472297826 0.4316144824971442,0.7473278022329204
