P1,P2,dist
0.7817600204471957 0.5597443149263214,0.6576060093432711 0.46161835666795037,0.8881006654235222
0.7817600204471957 0.5597443149263214,0.8915636510247362 0.1655781963129701,0.7106699407677077
0.7817600204471957 0.5597443149263214,0.4161807017175817 0.8765935608568443,0.6579169085371585
0.7817600204471957 0.5597443149263214,0.9226944964837334 0.7470972976794128,0.8342235440688672
0.7817600204471957 0.5597443149263214,0.1749541827394695 0.41645238033512566,0.5591225208773628
0.7817600204471957 0.5597443149263214,0.8685201206150343 0.3057493775169209,0.8102096640885807
0.7817600204471957 0.5597443149263214,0.59999233928682 0.6331059632431612,0.861397291948924
0.7817600204471957 0.5597443149263214,0.9204576720482072 0.5376813918307487,0.9006928725237793
0.7817600204471957 0.5597443149263214,0.46849298385593463 0.645389548242181,0.7703575145967121
0.7817600204471957 0.5597443149263214,0.040645238937876305 0.19096380128667723,0.4146581397969533
0.7817600204471957 0.5597443149263214,0.9114573721271869 0.27564686242956404,0.7791688817807252
0.7817600204471957 0.5597443149263214,0.6904363965658428 0.8383435686080799,0.7926867726954505
0.7817600204471957 0.5597443149263214,0.1394045632826848 0.17599419165521457,0.47090421922887277
0.7817600204471957 0.5597443149263214,0.36927370895869915 0.20106266990009847,0.6134786683479795
0.7817600204471957 0.5597443149263214,0.845051562791726 0.8059169087544037,0.8202685819279286
0.7817600204471957 0.5597443149263214,0.9586397177150704 0.6106083937168156,0.8698585734349348
0.7817600204471957 0.5597443149263214,0.2614771989177008 0.16279114748251144,0.5372549127638601
0.7817600204471957 0.5597443149263214,0.7611178447368746 0.8723992390136123,0.7784382693535666
0.07047386078490303 0.07731790893523971,0.5080605458044428 0.4124769337054982,0.6102477204740551
0.07047386078490303 0.07731790893523971,0.6132168716982077 0.6775462318817685,0.4277919890623507
0.07047386078490303 0.07731790893523971,0.16357975818206283 0.18205826332747388,0.9009059790695189
0.07047386078490303 0.07731790893523971,0.15273465305262934 0.055650201178253256,0.9398488258470535
0.07047386078490303 0.07731790893523971,0.11780164089721523 0.5114097018492164,0.6912317993659077
0.07047386078490303 0.07731790893523971,0.4065891032040766 0.9586445252375024,0.3330254649578833
0.07047386078490303 0.07731790893523971,0.2528393991316127 0.3211487550378175,0.7846971074421152
0.07047386078490303 0.07731790893523971,0.7389624708310798 0.09179620937089861,0.5271963182540905
0.07047386078490303 0.07731790893523971,0.1749541827394695 0.41645238033512566,0.7490733898453475
0.07047386078490303 0.07731790893523971,0.8255712732618715 0.38893446601625214,0.4223855174182191
0.07047386078490303 0.07731790893523971,0.4309170017367011 0.04612389414777762,0.7441755246093935
0.07047386078490303 0.07731790893523971,0.18700841781047517 0.836988163456877,0.45654843887145036
0.07047386078490303 0.07731790893523971,0.5059522475837231 0.18072917599992044,0.6835072548028742
0.07047386078490303 0.07731790893523971,0.2923142959088555 0.8632181357834942,0.42256933523750134
0.07047386078490303 0.07731790893523971,0.6089174045797852 0.2548569138123691,0.5991000448321598
0.07047386078490303 0.07731790893523971,0.040645238937876305 0.19096380128667723,0.9169183066805706
0.07047386078490303 0.07731790893523971,0.568943589527718 0.6694043640214998,0.45271650821098697
0.07047386078490303 0.07731790893523971,0.5799664837108909 0.37462210358275116,0.5828833994127013
0.07047386078490303 0.07731790893523971,0.377957064769722 0.3072512832671581,0.7285084924307651
0.15273465305262934 0.055650201178253256,0.5125274391024867 0.5879494741668235,0.5456909835158019
0.15273465305262934 0.055650201178253256,0.28321937977099865 0.14999439396946124,0.8861424341113158
0.15273465305262934 0.055650201178253256,0.6534267069641305 0.35551579406733946,0.5873185813191726
0.15273465305262934 0.055650201178253256,0.7210973636253133 0.3990169754523799,0.5304593135600774
0.15273465305262934 0.055650201178253256,0.6968494824149378 0.7494776084768356,0.376518878132366
0.15273465305262934 0.055650201178253256,0.2187881180085096 0.3067832173782211,0.816382391832413
0.15273465305262934 0.055650201178253256,0.5872393346633806 0.02019252471991617,0.6917374778200531
0.15273465305262934 0.055650201178253256,0.308954519175649 0.17302490553241545,0.8618307780406194
0.15273465305262934 0.055650201178253256,0.9978527409502007 0.9999722978138791,0.10390603040586432
0.15273465305262934 0.055650201178253256,0.6796043442060397 0.8670442811506399,0.3159122773831101
0.15273465305262934 0.055650201178253256,0.531360974769481 0.11264105838914817,0.7292548714173556
0.15273465305262934 0.055650201178253256,0.11780164089721523 0.5114097018492164,0.6767840986352188
0.15273465305262934 0.055650201178253256,0.8915636510247362 0.1655781963129701,0.4718179990009098
0.15273465305262934 0.055650201178253256,0.09147074151689283 0.43497074451496676,0.7283040840811937
0.15273465305262934 0.055650201178253256,0.3318174425882854 0.5189368355201186,0.6487841468073478
0.15273465305262934 0.055650201178253256,0.9930953096064292 0.1341128079574293,0.40319081200683704
0.15273465305262934 0.055650201178253256,0.940886475188582 0.06130113416815042,0.44267817745046145
0.15273465305262934 0.055650201178253256,0.2670480116191133 0.9591450176948838,0.3560394315568812
0.15273465305262934 0.055650201178253256,0.9114573721271869 0.27564686242956404,0.44140412846064914
0.15273465305262934 0.055650201178253256,0.11392730836258502 0.8019389329590915,0.4715811882677985
0.15273465305262934 0.055650201178253256,0.4940831233661934 0.038758950972350936,0.7583348468242385
0.15273465305262934 0.055650201178253256,0.4250450749171003 0.07503122848114863,0.8069603796168754
0.15273465305262934 0.055650201178253256,0.36927370895869915 0.20106266990009847,0.8155630883032445
0.15273465305262934 0.055650201178253256,0.43629439397708636 0.11317118111311453,0.7954092013239453
0.15273465305262934 0.055650201178253256,0.564258114685233 0.07572688885825751,0.7086628818170594
0.15273465305262934 0.055650201178253256,0.7373119115049168 0.05000188274218709,0.5866221615756672
0.03828117056952951 0.5043936060823732,0.8789690213623323 0.07649202642352149,0.3329708310931364
0.03828117056952951 0.5043936060823732,0.5063604129562786 0.8165669502642375,0.6021618583072748
0.03828117056952951 0.5043936060823732,0.2781027862568659 0.07250189492643389,0.6506829108703027
0.03828117056952951 0.5043936060823732,0.39990450333646255 0.6979315621589254,0.709975539614541
0.03828117056952951 0.5043936060823732,0.5872393346633806 0.02019252471991617,0.48240664942550504
0.03828117056952951 0.5043936060823732,0.4106124725702023 0.5663236358043527,0.7331049578665038
0.03828117056952951 0.5043936060823732,0.6914147832771159 0.7079978986429015,0.51624478090798
0.03828117056952951 0.5043936060823732,0.33681319652220076 0.31536570846792833,0.7501471266965863
0.03828117056952951 0.5043936060823732,0.45596487796123086 0.6105127076405313,0.6952698381059178
0.03828117056952951 0.5043936060823732,0.8571066843646331 0.11142966240758168,0.3577788998054252
0.03828117056952951 0.5043936060823732,0.30232535881648626 0.7537115280484159,0.7432133574731152
0.03828117056952951 0.5043936060823732,0.5918935470273893 0.34707384373584316,0.5930379802782035
0.03828117056952951 0.5043936060823732,0.6227295386966003 0.29865984426384906,0.5618754310938513
0.03828117056952951 0.5043936060823732,0.040645238937876305 0.19096380128667723,0.7783653554230315
0.03828117056952951 0.5043936060823732,0.6904363965658428 0.8383435686080799,0.48191264430348074
0.03828117056952951 0.5043936060823732,0.8785749012019679 0.3045569190735168,0.3892511746982822
0.03828117056952951 0.5043936060823732,0.11392730836258502 0.8019389329590915,0.7829106638856032
0.03828117056952951 0.5043936060823732,0.36927370895869915 0.20106266990009847,0.6825368388973918
0.03828117056952951 0.5043936060823732,0.9586397177150704 0.6106083937168156,0.3448887741703397
0.03828117056952951 0.5043936060823732,0.6019499427465632 0.03607495277145434,0.48180850751555304
0.03828117056952951 0.5043936060823732,0.7611178447368746 0.8723992390136123,0.42644921611489783
0.34442363404142484 0.26489214798342997,0.28321937977099865 0.14999439396946124,0.9079471493699042
0.34442363404142484 0.26489214798342997,0.8603128608896922 0.0033086634850840735,0.5909965686327318
0.34442363404142484 0.26489214798342997,0.6780816620098415 0.009461909646591882,0.7028701577722405
0.34442363404142484 0.26489214798342997,0.07047386078490303 0.07731790893523971,0.7652314188165212
0.34442363404142484 0.26489214798342997,0.22020744956438365 0.17584682933564844,0.8919288908655064
0.34442363404142484 0.26489214798342997,0.7389624708310798 0.09179620937089861,0.6953501208768603
0.34442363404142484 0.26489214798342997,0.3318174425882854 0.5189368355201186,0.8201422515867514
0.34442363404142484 0.26489214798342997,0.27835600375125014 0.46994649534460886,0.847664486832718
0.34442363404142484 0.26489214798342997,0.5110395867796212 0.3191238624219236,0.8761009391524794
0.34442363404142484 0.26489214798342997,0.019319206102617725 0.5601723167607568,0.6894494669634379
0.34442363404142484 0.26489214798342997,0.6199614189766294 0.8414867958368901,0.5481247634245406
0.34442363404142484 0.26489214798342997,0.4940831233661934 0.038758950972350936,0.8082525286536978
0.34442363404142484 0.26489214798342997,0.7373119115049168 0.05000188274218709,0.6833463843063832
0.34442363404142484 0.26489214798342997,0.2527553216497307 0.08275436982459816,0.8558173905608291
0.34442363404142484 0.26489214798342997,0.7611178447368746 0.8723992390136123,0.4790878524745953
0.34442363404142484 0.26489214798342997,0.9457404545802442 0.33092039349314906,0.5722491099553348
0.22140076015829524 0.2018010918624168,0.5452304333232953 0.7812000888645182,0.530655321246106
0.22140076015829524 0.2018010918624168,0.38685077147414215 0.16487364192537168,0.8801306069022062
0.22140076015829524 0.2018010918624168,0.5008843630017054 0.2986416115293751,0.7908479374860248
0.22140076015829524 0.2018010918624168,0.9833330758227612 0.6744087683921492,0.3660051776360286
0.22140076015829524 0.2018010918624168,0.012783553490248178 0.6735647656970107,0.6352520713781284
0.22140076015829524 0.2018010918624168,0.6796043442060397 0.8670442811506399,0.42881744366246405
0.22140076015829524 0.2018010918624168,0.4106124725702023 0.5663236358043527,0.7095884324310179
0.22140076015829524 0.2018010918624168,0.03473876722575864 0.6373817117423319,0.6649080902047041
0.22140076015829524 0.2018010918624168,0.07047386078490303 0.07731790893523971,0.8616616615212055
0.22140076015829524 0.2018010918624168,0.11780164089721523 0.5114097018492164,0.7691426101576673
0.22140076015829524 0.2018010918624168,0.121106559765911 0.9193043343096167,0.4877159823132323
0.22140076015829524 0.2018010918624168,0.7857694730818793 0.4529427129405077,0.5632024736993385
0.22140076015829524 0.2018010918624168,0.9226944964837334 0.7470972976794128,0.37184362747493166
0.22140076015829524 0.2018010918624168,0.5435004078566966 0.40981895463941087,0.7288730792767504
0.22140076015829524 0.2018010918624168,0.3318174425882854 0.5189368355201186,0.7625479799368209
0.22140076015829524 0.2018010918624168,0.09896663259025684 0.7200276515948334,0.6234705304989777
0.22140076015829524 0.2018010918624168,0.18896304856838675 0.45513958956612033,0.8194001667332449
0.22140076015829524 0.2018010918624168,0.4250450749171003 0.07503122848114863,0.8303804180006201
0.22140076015829524 0.2018010918624168,0.40684154488276714 0.5378449571419773,0.7286019859770014
0.22140076015829524 0.2018010918624168,0.7854190294162549 0.3739451905486011,0.5830166677376523
0.22140076015829524 0.2018010918624168,0.6019499427465632 0.03607495277145434,0.7065014194697051
0.22140076015829524 0.2018010918624168,0.6762500445318923 0.9307656029891953,0.3924322548153677
0.22140076015829524 0.2018010918624168,0.25837978484017265 0.5745056515333408,0.7351640724279274
0.22140076015829524 0.2018010918624168,0.22533693853909442 0.3285550253520966,0.910328228646492
0.11780164089721523 0.5114097018492164,0.5452304333232953 0.7812000888645182,0.6425911126449964
0.11780164089721523 0.5114097018492164,0.5080605458044428 0.4124769337054982,0.7153162232652103
0.11780164089721523 0.5114097018492164,0.9889142574816139 0.3743599400998223,0.3764537595462213
0.11780164089721523 0.5114097018492164,0.552904684187616 0.9781686716874896,0.5487912931884767
0.11780164089721523 0.5114097018492164,0.5872393346633806 0.02019252471991617,0.5195491370413753
0.11780164089721523 0.5114097018492164,0.6796043442060397 0.8670442811506399,0.5298413930172057
0.11780164089721523 0.5114097018492164,0.11645424475523647 0.24860065307198131,0.8141634971331541
0.11780164089721523 0.5114097018492164,0.22140076015829524 0.2018010918624168,0.7691426101576673
0.11780164089721523 0.5114097018492164,0.6546322261921935 0.41162552814974185,0.6139015937425824
0.11780164089721523 0.5114097018492164,0.5455202107698457 0.2854027574709781,0.657931064022852
0.11780164089721523 0.5114097018492164,0.9204576720482072 0.5376813918307487,0.4321325392146739
0.11780164089721523 0.5114097018492164,0.5254846300946369 0.6942682122262639,0.6840548667108024
0.11780164089721523 0.5114097018492164,0.3318174425882854 0.5189368355201186,0.8485744058707857
0.11780164089721523 0.5114097018492164,0.2670480116191133 0.9591450176948838,0.6662775163185153
0.11780164089721523 0.5114097018492164,0.1628765493077995 0.3169839409597188,0.8588739501975581
0.11780164089721523 0.5114097018492164,0.6199614189766294 0.8414867958368901,0.5750792246217455
0.11780164089721523 0.5114097018492164,0.22328219047045383 0.38759617887611153,0.8849870989643248
0.11780164089721523 0.5114097018492164,0.18177156697142716 0.03758214279270644,0.6619136891536492
0.11780164089721523 0.5114097018492164,0.7373119115049168 0.05000188274218709,0.4537902642200834
0.11780164089721523 0.5114097018492164,0.22533693853909442 0.3285550253520966,0.8500005450746673
0.6546322261921935 0.41162552814974185,0.8976680693338719 0.6883521482444395,0.7395733852688807
0.6546322261921935 0.41162552814974185,0.5063604129562786 0.8165669502642375,0.695072069216039
0.6546322261921935 0.41162552814974185,0.28321937977099865 0.14999439396946124,0.6787537137497508
0.6546322261921935 0.41162552814974185,0.5452304333232953 0.7812000888645182,0.7274618300031634
0.6546322261921935 0.41162552814974185,0.6132168716982077 0.6775462318817685,0.8096988541006666
0.6546322261921935 0.41162552814974185,0.3584431906256066 0.2560007005030497,0.7634127731998963
0.6546322261921935 0.41162552814974185,0.7456477638731561 0.48429654333472083,0.9176443549373506
0.6546322261921935 0.41162552814974185,0.012783553490248178 0.6735647656970107,0.5098052005497746
0.6546322261921935 0.41162552814974185,0.6796043442060397 0.8670442811506399,0.6774865527896624
0.6546322261921935 0.41162552814974185,0.3612102416002624 0.33834129070333874,0.7861460305489184
