P1,P2,similarity
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7661189959481375 0.7290240741521951 0.8160406117546103 0.8601015714904696 0.796916767222551 0.7827799733393763,1.3025566501886172
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6393737106664283 0.6391739347074272 0.6855124839892791 0.8260427479368397 0.6693408648448569 0.7479846462965445,1.0954871363347296
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6997382410002125 0.8586507927442938 0.567463382071461 0.8103974697536442 0.6674038737050322 0.5793186467200363,1.0888677375095648
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6675762540971557 0.7168857412443378 0.8343348182226173 0.7957327969667572 0.635473104321542 0.8104413553519915,1.2113057690884383
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7316165590137974 0.9996425360607 0.7252669518789782 0.844152356482629 0.7911695831977362 0.9873436719240892,1.4590505155198026
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8915635896340597 0.7380264040330221 0.8281801362163268 0.6174001130846727 0.5326568341767046 0.6305227046969318,1.1242827321565134
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7563284110807779 0.8498016344380236 0.6286966639950736 0.6783163082735633 0.6743486212278474 0.7955205437609466,1.1528203097090555
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8892669449356513 0.736638885408927 0.8304052420124968 0.6880519159871288 0.782207179442543 0.6185907519406726,1.2199263908934634
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6553966336526639 0.9051542223837118 0.8956612308715652 0.6716976962677883 0.6889701671771788 0.8500678402356064,1.3123039821342466
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7360930467104334 0.8321419121679982 0.6911307934210232 0.6319770296640129 0.7443574490617824 0.6858795055962076,1.1258795515520925
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.5675323634625595 0.6734124558825921 0.5552637679367302 0.9038528780203965 0.8156879047356721 0.8508293521290272,1.189709723645423
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6340080839024302 0.6512942228599005 0.8443279093709821 0.7465746929148559 0.6374580807215595 0.6577948562212966,1.0994989571621665
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7612660566515259 0.6241140653102683 0.7790170910988747 0.61796609764034 0.8344395437872457 0.8858421733636389,1.2155463214135882
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7150414238033908 0.6606800206049291 0.7201870352990779 0.5770140415969218 0.7870227744337953 0.8811543928855974,1.15003182966717
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7137201320788911 0.6421236772831208 0.7205808876240073 0.8170175957129049 0.8801372527035695 0.8076302836218372,1.2385395592585413
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.5595665038287234 0.9029437975185508 0.6828827779993509 0.7946727172573179 0.7689209057595435 0.6251525384117158,1.1746997249235007
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7006057703469308 0.7481122849227781 0.6936305504311492 0.7351273971413973 0.6694076034701367 0.6928203860204663,1.0914891608802624
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6395208774653908 0.761584033121794 0.905529858504662 0.7811959340437491 0.6645343294453823 0.8231587963351135,1.2710974149305903
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8594804124580178 0.7516810845555758 0.9129420409774652 0.7461427267011114 0.7551238736903302 0.6782421727706566,1.2913915703917818
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6303840508156863 0.6917285238579104 0.6563065911419789 0.616591835998995 0.7790365273149192 0.7728476060958214,1.0627633815121855
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7594278956255303 0.749175141084395 0.7315300456863888 0.9031913303947328 0.7012445871350828 0.7767004809210799,1.2534376109495362
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6978559517905352 0.8283603575484227 0.5978792205428927 0.701045666168703 0.8753553269474784 0.7080417089488766,1.1656180900561002
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6408258697932843 0.6507658669102385 0.6761441507516971 0.7077577128968588 0.7126418279387773 0.8674679725003965,1.1154255359822907
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7473955965097304 0.7633644183200488 0.4700901046772156 0.6975807361872834 0.8375535655351372 0.8757018599048301,1.167090345383634
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6640545736327822 0.6859000073205749 0.8749305862349095 0.7158355907035169 0.8225055757133912 0.8041782627505485,1.2508558130937042
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.5916878661599682 0.6878972488433521 0.7296196321452095 0.6776930833714824 0.6147755821356579 0.8461279174936325,1.0898483649511435
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6914891781492829 0.8368233299232208 0.6285472941743738 0.841115110059919 0.6223763468942654 0.6067326786590441,1.109481809372125
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8080760689908533 0.7662480287356864 0.6661144326999183 0.7987726299950907 0.5567819954549733 0.8441405995812532,1.1883808474716522
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7687058173555359 0.7276693180023777 0.7654580553946768 0.8252070950663887 0.5743978609629967 0.8465457317178272,1.2223254559810512
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.9053394213414098 0.8977506354570542 0.8149179831398946 0.9827774151436149 0.8747318916874746 0.6586305348043049,1.4632381965338934
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8707846743167509 0.8711641678059514 0.5941536060054708 0.6554947442530326 0.6235708690064411 0.7373188468352715,1.143237799669233
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7232382553044903 0.7936007742498267 0.7940323765936514 0.6006619854365887 0.7165551503125343 0.7572398405804981,1.1639976069676192
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7727806845950037 0.8161258000373491 0.9215570370107729 0.8982231905783755 0.8047631114938518 0.6367066033374722,1.3651856689488713
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7596102124468528 0.6250610081625793 0.8248218876599999 0.7035043299850221 0.7810833454448574 0.8355882859248362,1.2210466518928016
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.9824322558890695 0.7251805881896621 0.6312956581329081 0.7943472799389069 0.6915260929538586 0.5512871663016924,1.1550650773731845
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7164774838682066 0.9287074100129364 0.8383398815730778 0.739951998624151 0.7210015427545347 0.8560529606451861,1.343282583307295
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8556249128239093 0.5008214584813967 0.6377517572204674 0.8796171662781764 0.9926461351707345 0.7033791192988995,1.2577546355988798
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.9645167272009745 0.7718473683389072 0.774580857188936 0.8191235480022894 0.8704524353195469 0.8419153170930384,1.4041471812112303
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.5863782862050086 0.7075642940117111 0.9060510678288428 0.7710882962668006 0.7297942992200107 0.646170011449211,1.1874814187703173
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.756333312787168 0.7856422559767863 0.8186825331046869 0.6379902538163452 0.8285192674810015 0.8045493135289705,1.258541063667899
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6945488541244729 0.904524899519057 0.8429697323810927 0.7861053582898327 0.7017533203784367 0.6726473214248333,1.2681764412139929
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8778827014046607 0.6720737492991234 0.8500606561882404 0.699779763740883 0.7260576102081132 0.6677924940086907,1.2013209296064127
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8263348749484001 0.9036625717720888 0.7135780483530069 0.78540813805825 0.7062620856858477 0.7184002910205857,1.2606166230564821
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.9402711409264708 0.6755865204720871 0.7893621455265301 0.8372046314653999 0.7118165166159938 0.7445454344023986,1.2775128359610461
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7589367011735222 0.8599951742897911 0.7962745425687054 0.769695090447985 0.7488607553276827 0.7312886378285242,1.268534386866454
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.6881919066824594 0.6756198040378365 0.8122844306172791 0.6839732288345497 0.5737453750519543 0.8457891115790146,1.1432130332905142
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.8573919859426058 0.9138960196674326 0.5839714900011899 0.700710538334986 0.6580946883758321 0.7727446132966649,1.1993329734037859
0.3901285200309877 0.24929005608502855 0.1635786070376844 0.24875433877838937 0.3033656893635951 0.2516533520148248,0.7460972517326071 0.5702999271257958 0.6163972060858804 0.6154208400793342 0.8089661257413869 0.5206236605545425,0.9472206238340045
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.39421848585368313 0.5777230262752313 0.45851831913186497 0.5024348567037713 0.5736004136232232 0.5924160594032863,0.694902381707669
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.3645939999487686 0.5182318902868106 0.34382120934887317 0.466376119514689 0.5190125370831932 0.4994021048130676,0.5888336431710933
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.46277033787114774 0.19225067226285508 0.6673485671293043 0.705790964679534 0.5766065174664707 0.5582908717334238,0.7579650587294886
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.5003350501410962 0.5350688114515975 0.4203048653876759 0.42852887570468 0.3537265109319145 0.4960515010029564,0.5769527101192261
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.40384685780962254 0.4825444840897373 0.2830567913046865 0.6340461952492548 0.44656435870637085 0.6312782658441666,0.7299509040041235
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.44172607301233036 0.5401478889214996 0.5075520007820913 0.5034124034481398 0.5351495608873682 0.5599025991511538,0.6634188729859399
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.4546454650324726 0.4761874009638838 0.40997456310437386 0.5130131288371141 0.6521072881317298 0.4918996976021498,0.6686741904303615
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.6088361967347564 0.485174913362257 0.5162807234285945 0.650532334580106 0.6332153961952516 0.2939628750701463,0.7996103009169351
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.3366512665413593 0.45490609881586946 0.5164186038180482 0.4110588317934589 0.6195945190463248 0.5498647509809863,0.5751689302279503
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.6056414037500323 0.48794150571990974 0.42167326054307447 0.539271774039284 0.4987348981292635 0.37890940669279827,0.6768995053481626
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.46004247185810077 0.4791512942959855 0.44810828460938473 0.46308510185866736 0.32872307720803096 0.7305450699143043,0.6539619109402475
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.6947745349919848 0.5705545517172217 0.37634910416612716 0.6299937220518682 0.4805654680430687 0.3497959963770665,0.8201543627276678
0.23952531986060385 0.1663464663051028 0.4445469795608712 0.11292462806908357 0.30817253553185964 0.3328716597398889,0.6947066850492838 0.4503335526342907 0.5399556570240682 0.5591635849021355 0.4514116289529807 0.6418141441727043,0.7823258012612928
